"No.","Time","Source","Destination","Protocol","Length","Info"
"3002","45.470746","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=21873 Win=65536 Len=0"
"3003","45.475299","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=21873 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3004","45.476083","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=23240 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3005","45.476414","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=24607 Win=65536 Len=0"
"3006","45.620545","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=24607 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3007","45.620613","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=25974 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3008","45.621290","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=27341 Win=65536 Len=0"
"3009","45.621310","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=27341 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3010","45.622100","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=28708 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3011","45.622173","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=30075 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3012","45.622234","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [PSH, ACK] Seq=31442 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3013","45.622771","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=30075 Win=65536 Len=0"
"3014","45.622773","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=32809 Win=65536 Len=0"
"3015","45.622887","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=32809 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3016","45.622958","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=34176 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3017","45.623021","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=35543 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3018","45.623593","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=35543 Win=65536 Len=0"
"3019","45.623675","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=36910 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3020","45.624005","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=38277 Win=65536 Len=0"
"3021","45.628707","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=38277 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3022","45.632274","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=39644 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3023","45.632937","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=41011 Win=65536 Len=0"
"3024","45.635711","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=41011 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3025","45.636497","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=42378 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3026","45.636568","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=43745 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3027","45.636827","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=43745 Win=65536 Len=0"
"3028","45.775350","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=45112 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3029","45.775694","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=46479 Win=65536 Len=0"
"3030","45.776080","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=46479 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3031","45.776144","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=47846 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3032","45.776822","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=49213 Win=65536 Len=0"
"3033","45.776914","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=49213 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3034","45.776987","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=50580 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3035","45.777051","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=51947 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3036","45.777111","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=53314 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3037","45.777147","bootstrapcdn.jdorfman.netdna-cdn.com","192.168.66.22","TCP","54","http(80)  >  50451 [ACK] Seq=38743 Ack=349 Win=30720 Len=0"
"3038","45.777580","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=51947 Win=65536 Len=0"
"3039","45.777670","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=54681 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3040","45.777734","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=56048 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3041","45.777927","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=54681 Win=65536 Len=0"
"3042","45.778408","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=57415 Win=65536 Len=0"
"3043","45.788041","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=57415 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3044","45.788111","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=58782 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3045","45.788176","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=60149 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3046","45.788757","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=60149 Win=65536 Len=0"
"3047","45.788823","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=61516 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3048","45.788896","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=62883 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3049","45.789154","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=62883 Win=65536 Len=0"
"3050","45.790351","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [PSH, ACK] Seq=64250 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3051","45.790685","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=65617 Win=65536 Len=0"
"3052","45.791100","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=65617 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3053","45.791164","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [PSH, ACK] Seq=66984 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3054","45.791226","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=68351 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3055","45.791817","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=68351 Win=65536 Len=0"
"3056","45.795041","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=69718 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3057","45.795375","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=71085 Win=65536 Len=0"
"3058","45.795836","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=71085 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3059","45.936062","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=72452 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3060","45.936726","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=73819 Win=65536 Len=0"
"3061","45.936829","e7443.ksd.akamaiedge.net","192.168.66.22","TCP","1421","http(80)  >  50475 [ACK] Seq=73819 Ack=126 Win=14624 Len=1367 [TCP segment of a reassembled PDU]"
"3062","45.936902","e7443.ksd.akamaiedge.net","192.168.66.22","HTTP/XML","1348","HTTP/1.1 200 OK "
"3063","45.937593","192.168.66.22","e7443.ksd.akamaiedge.net","TCP","60","50475  >  http(80) [ACK] Seq=126 Ack=76480 Win=65536 Len=0"
"3064","45.938018","192.168.66.22","192.168.66.1","DNS","81","Standard query 0x93fd A etgibmyhmbzjoyut1.com"
"3065","46.089115","www.earthtools.org","192.168.66.22","TCP","54","http(80)  >  50474 [FIN, ACK] Seq=695 Ack=101 Win=14720 Len=0"
"3066","46.089452","192.168.66.22","www.earthtools.org","TCP","60","50474  >  http(80) [ACK] Seq=101 Ack=696 Win=64768 Len=0"
"3067","46.089453","192.168.66.22","www.earthtools.org","TCP","60","50474  >  http(80) [FIN, ACK] Seq=101 Ack=696 Win=64768 Len=0"
"3068","46.290019","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3069","46.290117","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3070","46.290173","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3071","46.290246","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3072","46.290297","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3073","46.290331","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3074","46.290383","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3075","46.290413","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3076","46.291019","192.168.66.22","192.168.66.1","DNS","79","Standard query 0x1e50 A jdtcjdyqjyousia.com"
"3077","46.461906","www.earthtools.org","192.168.66.22","TCP","54","http(80)  >  50474 [ACK] Seq=696 Ack=102 Win=14720 Len=0"
"3078","46.618518","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3079","46.619277","192.168.66.22","192.168.66.1","DNS","78","Standard query 0xac11 A zcjipitikrhabk.com"
"3080","46.768750","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3081","46.768802","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3082","46.768844","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3083","46.768890","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3084","46.768931","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3085","46.768965","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3086","46.920335","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3087","46.920383","192.168.66.1","192.168.66.22","DNS","151","Standard query response 0xac11 No such name A zcjipitikrhabk.com SOA a.gtld-servers.net"
"3088","46.921203","192.168.66.22","192.168.66.1","DNS","76","Standard query 0x964b A xxrdwspble4u.com"
"3089","47.079586","192.168.66.1","192.168.66.22","DNS","151","Standard query response 0xac11 No such name A zcjipitikrhabk.com SOA a.gtld-servers.net"
"3090","47.079639","192.168.66.1","192.168.66.22","DNS","151","Standard query response 0xac11 No such name A zcjipitikrhabk.com SOA a.gtld-servers.net"
"3091","47.079680","192.168.66.1","192.168.66.22","DNS","151","Standard query response 0xac11 No such name A zcjipitikrhabk.com SOA a.gtld-servers.net"
"3092","47.079712","192.168.66.1","192.168.66.22","DNS","151","Standard query response 0xac11 No such name A zcjipitikrhabk.com SOA a.gtld-servers.net"
"3093","47.079770","192.168.66.1","192.168.66.22","DNS","151","Standard query response 0xac11 No such name A zcjipitikrhabk.com SOA a.gtld-servers.net"
"3094","47.079812","192.168.66.1","192.168.66.22","DNS","151","Standard query response 0xac11 No such name A zcjipitikrhabk.com SOA a.gtld-servers.net"
"3095","47.079847","192.168.66.1","192.168.66.22","DNS","151","Standard query response 0xac11 No such name A zcjipitikrhabk.com SOA a.gtld-servers.net"
"3096","47.234730","192.168.66.1","192.168.66.22","DNS","149","Standard query response 0x964b No such name A xxrdwspble4u.com SOA a.gtld-servers.net"
"3097","47.235519","192.168.66.22","192.168.66.1","DNS","80","Standard query 0x650e A aemmiphbweeuef59.com"
"3098","47.393877","192.168.66.1","192.168.66.22","DNS","149","Standard query response 0x964b No such name A xxrdwspble4u.com SOA a.gtld-servers.net"
"3099","47.393923","192.168.66.1","192.168.66.22","DNS","149","Standard query response 0x964b No such name A xxrdwspble4u.com SOA a.gtld-servers.net"
"3100","47.393963","192.168.66.1","192.168.66.22","DNS","149","Standard query response 0x964b No such name A xxrdwspble4u.com SOA a.gtld-servers.net"
"3101","47.393994","192.168.66.1","192.168.66.22","DNS","149","Standard query response 0x964b No such name A xxrdwspble4u.com SOA a.gtld-servers.net"
"3102","47.394043","192.168.66.1","192.168.66.22","DNS","149","Standard query response 0x964b No such name A xxrdwspble4u.com SOA a.gtld-servers.net"
"3103","47.394086","192.168.66.1","192.168.66.22","DNS","149","Standard query response 0x964b No such name A xxrdwspble4u.com SOA a.gtld-servers.net"
"3104","47.394119","192.168.66.1","192.168.66.22","DNS","149","Standard query response 0x964b No such name A xxrdwspble4u.com SOA a.gtld-servers.net"
"3105","47.547936","192.168.66.1","192.168.66.22","DNS","96","Standard query response 0x650e A aemmiphbweeuef59.com A 209.126.65.245"
"3106","47.549466","192.168.66.22","192.168.66.1","DNS","80","Standard query 0xc1ca A aemmiphbweeuef59.com"
"3107","47.858509","192.168.66.1","192.168.66.22","DNS","96","Standard query response 0xc1ca A aemmiphbweeuef59.com A 209.126.65.245"
"3108","47.858520","74.125.232.69","192.168.66.22","TCP","54","[TCP Keep-Alive] https(443)  >  50463 [ACK] Seq=191610 Ack=580 Win=45056 Len=0"
"3109","47.858848","192.168.66.22","74.125.232.69","TCP","60","[TCP ZeroWindow] 50463  >  https(443) [ACK] Seq=580 Ack=191611 Win=0 Len=0"
"3110","47.859518","192.168.66.22","aemmiphbweeuef59.com","TCP","66","50476  >  https(443) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"3111","48.291438","aemmiphbweeuef59.com","192.168.66.22","TCP","66","https(443)  >  50476 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1367 SACK_PERM WS=128"
"3112","48.291798","192.168.66.22","aemmiphbweeuef59.com","TCP","60","50476  >  https(443) [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3113","48.292229","192.168.66.22","aemmiphbweeuef59.com","TLSv1","178","Client Hello (SNI=aemmiphbweeuef59.com)"
"3114","48.727213","aemmiphbweeuef59.com","192.168.66.22","TCP","54","https(443)  >  50476 [ACK] Seq=1 Ack=125 Win=14720 Len=0"
"3115","49.088741","aemmiphbweeuef59.com","192.168.66.22","TLSv1","1077","Server Hello, Certificate, Server Hello Done"
"3116","49.089725","192.168.66.22","aemmiphbweeuef59.com","TLSv1","380","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3117","49.239783","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3118","49.449722","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3119","49.449777","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3120","49.449819","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3121","49.449835","aemmiphbweeuef59.com","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"3122","49.449872","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3123","49.449916","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3124","49.449953","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3125","49.449986","192.168.66.1","192.168.66.22","DNS","154","Standard query response 0x93fd No such name A etgibmyhmbzjoyut1.com SOA a.gtld-servers.net"
"3126","49.459374","192.168.66.22","aemmiphbweeuef59.com","TLSv1","219","Application Data"
"3127","49.459376","192.168.66.22","aemmiphbweeuef59.com","TLSv1","219","Application Data"
"3128","49.610420","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3129","49.610476","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3130","49.610517","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3131","49.610548","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3132","49.610602","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3133","49.610645","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
"3134","49.610678","192.168.66.1","192.168.66.22","DNS","152","Standard query response 0x1e50 No such name A jdtcjdyqjyousia.com SOA a.gtld-servers.net"
